Feature ID	Taxon	Confidence
a3e40c724c976181fabb7f6346b32df3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999872032675045
01a921457882358f06c4f9ee41de3799	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae; g__Ruthenibacterium	0.9999971280088177
f860321707b061a1c5d1985973bf6cfe	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999998516019811
f9827ce693b8607382dc847fab4a5ace	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999677426613742
76903c7d4f9086f98a6d334f6f8f2d77	d__Bacteria; p__Cyanobacteriota; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilaceae	0.999999991515566
df438696f5318277c03c3fa5d370c185	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Sutterellaceae; g__Parasutterella	0.9957031758793784
bc2b142c8de4d0ff65252230bdb5f8e0	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.9999696473142251
d85241e35964214f8d57dfa870d4faf0	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnospiraceae_NK4A136_group	0.9650202449225914
565b6f1f4ac2423cbd78cbd92436f2d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides	0.9999846724565071
0b5f034d910764e6e03556b4aa3cde3d	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Peptostreptococcaceae; g__Terrisporobacter	0.9859989849111896
59491a430320e4f5eccaa622b5e8f4b8	d__Bacteria; p__Bacillota; c__Bacilli; o__Acholeplasmatales; f__Acholeplasmataceae; g__Anaeroplasma	0.9999845305771347
97e5691e8afe1ab36622aa846a167911	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__[Ruminococcus]_gauvreauii_group	0.9981644892776586
d5a9ce27c16d079223c0d3f48c4b22df	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Oscillospiraceae	0.982444197304791
